序號,答案
20240521090008,18.62
20240521091008,14.97
20240521092008,14.13
20240521093008,14.53
20240521094008,18.8
20240521095008,28.81
20240521100008,46.53
20240521101008,69.75
20240521102008,120.62
20240521103008,154.08
20240521104008,249.94
20240521105008,444.64
20240521110008,298.12
20240521111008,219.86
20240521112008,317.97
20240521113008,321.16
20240521114008,79.77
20240521115008,86.51
20240521120008,44.94
20240521121008,52.24
20240521122008,41.06
20240521123008,90.26
20240521124008,92.5
20240521125008,76.49
20240521130008,96.45
20240521131008,153.04
20240521132008,62.38
20240521133008,18.09
20240521134008,6.41
20240521135008,2.08
20240521140008,9.36
20240521141008,16.01
20240521142008,18.35
20240521143008,22.99
20240521144008,31.82
20240521145008,31.78
20240521150008,19.52
20240521151008,21.49
20240521152008,26.38
20240521153008,28.71
20240521154008,20.69
20240521155008,16.77
20240521160008,10.89
20240521161008,4.46
20240521162008,0.21
20240521163008,0.0
20240521164008,0.0
20240521165008,0.0
20240618090008,38.24
20240618091008,34.0
20240618092008,37.45
20240618093008,43.25
20240618094008,51.19
20240618095008,51.94
20240618100008,45.68
20240618101008,45.03
20240618102008,58.78
20240618103008,65.08
20240618104008,85.33
20240618105008,60.95
20240618110008,39.13
20240618111008,35.97
20240618112008,66.32
20240618113008,82.48
20240618114008,122.22
20240618115008,120.28
20240618120008,162.75
20240618121008,128.2
20240618122008,113.29
20240618123008,129.23
20240618124008,146.6
20240618125008,43.05
20240618130008,32.73
20240618131008,168.32
20240618132008,113.15
20240618133008,94.54
20240618134008,174.99
20240618135008,84.69
20240618140008,21.74
20240618141008,77.52
20240618142008,177.63
20240618143008,188.26
20240618144008,91.79
20240618145008,181.33
20240618150008,58.08
20240618151008,19.21
20240618152008,12.09
20240618153008,5.01
20240618154008,4.18
20240618155008,4.09
20240618160008,6.52
20240618161008,5.71
20240618162008,5.58
20240618163008,4.01
20240618164008,2.1
20240618165008,0.0
20240630090008,12.15
20240630091008,10.25
20240630092008,10.89
20240630093008,15.64
20240630094008,13.69
20240630095008,10.98
20240630100008,9.4
20240630101008,7.57
20240630102008,10.68
20240630103008,17.42
20240630104008,19.39
20240630105008,14.92
20240630110008,16.32
20240630111008,16.76
20240630112008,19.97
20240630113008,21.76
20240630114008,15.52
20240630115008,28.62
20240630120008,6.43
20240630121008,23.08
20240630122008,87.85
20240630123008,997.83
20240630124008,1309.51
20240630125008,1242.09
20240630130008,1194.5
20240630131008,1192.0
20240630132008,1200.59
20240630133008,1204.98
20240630134008,997.04
20240630135008,1153.07
20240630140008,774.91
20240630141008,568.25
20240630142008,763.39
20240630143008,195.68
20240630144008,74.5
20240630145008,35.65
20240630150008,36.86
20240630151008,36.1
20240630152008,27.41
20240630153008,22.81
20240630154008,19.61
20240630155008,19.13
20240630160008,15.89
20240630161008,14.38
20240630162008,8.64
20240630163008,7.62
20240630164008,4.09
20240630165008,1.67
20240702090008,4.8
20240702091008,4.53
20240702092008,3.78
20240702093008,2.67
20240702094008,3.19
20240702095008,2.78
20240702100008,8.59
20240702101008,11.34
20240702102008,9.85
20240702103008,9.87
20240702104008,9.56
20240702105008,8.36
20240702110008,9.53
20240702111008,7.79
20240702112008,10.72
20240702113008,18.1
20240702114008,15.98
20240702115008,10.76
20240702120008,32.33
20240702121008,194.48
20240702122008,861.14
20240702123008,1508.81
20240702124008,1492.0
20240702125008,1102.22
20240702130008,1544.98
20240702131008,1110.2
20240702132008,663.81
20240702133008,1269.25
20240702134008,1285.46
20240702135008,887.28
20240702140008,646.08
20240702141008,111.09
20240702142008,14.73
20240702143008,17.85
20240702144008,22.23
20240702145008,6.83
20240702150008,5.2
20240702151008,5.68
20240702152008,2.69
20240702153008,2.37
20240702154008,1.61
20240702155008,1.72
20240702160008,0.03
20240702161008,0.69
20240702162008,0.98
20240702163008,1.74
20240702164008,2.15
20240702165008,0.0
20240812090008,12.66
20240812091008,16.87
20240812092008,15.0
20240812093008,16.14
20240812094008,15.53
20240812095008,19.09
20240812100008,18.38
20240812101008,23.16
20240812102008,22.75
20240812103008,22.35
20240812104008,25.51
20240812105008,33.3
20240812110008,29.58
20240812111008,52.84
20240812112008,67.41
20240812113008,70.43
20240812114008,746.26
20240812115008,1394.5
20240812120008,81.92
20240812121008,532.56
20240812122008,867.72
20240812123008,1215.43
20240812124008,1277.77
20240812125008,1515.34
20240812130008,91.95
20240812131008,438.4
20240812132008,1388.26
20240812133008,832.13
20240812134008,224.67
20240812135008,231.13
20240812140008,116.02
20240812141008,156.53
20240812142008,1106.13
20240812143008,762.5
20240812144008,642.78
20240812145008,147.2
20240812150008,11.04
20240812151008,9.74
20240812152008,6.99
20240812153008,0.0
20240812154008,0.0
20240812155008,0.54
20240812160008,14.64
20240812161008,15.11
20240812162008,13.78
20240812163008,5.28
20240812164008,5.02
20240812165008,3.16
20240828090008,8.02
20240828091008,13.9
20240828092008,16.31
20240828093008,18.36
20240828094008,19.44
20240828095008,14.94
20240828100008,20.27
20240828101008,29.69
20240828102008,36.27
20240828103008,52.14
20240828104008,52.97
20240828105008,57.29
20240828110008,81.12
20240828111008,186.34
20240828112008,985.25
20240828113008,1294.84
20240828114008,1527.68
20240828115008,1492.25
20240828120008,1055.17
20240828121008,889.96
20240828122008,1441.11
20240828123008,1469.68
20240828124008,1543.97
20240828125008,1563.31
20240828130008,1489.01
20240828131008,1358.5
20240828132008,1563.4
20240828133008,1098.92
20240828134008,961.59
20240828135008,294.55
20240828140008,406.11
20240828141008,181.59
20240828142008,706.18
20240828143008,543.35
20240828144008,144.87
20240828145008,60.1
20240828150008,65.08
20240828151008,37.58
20240828152008,23.9
20240828153008,14.82
20240828154008,10.54
20240828155008,2.48
20240828160008,10.84
20240828161008,11.12
20240828162008,12.2
20240828163008,10.84
20240828164008,10.02
20240828165008,3.4
20240307090010,3.35
20240307091010,4.88
20240307092010,4.22
20240307093010,9.49
20240307094010,3.97
20240307095010,4.63
20240307100010,5.81
20240307101010,5.95
20240307102010,7.41
20240307103010,7.58
20240307104010,10.9
20240307105010,5.2
20240307110010,7.08
20240307111010,10.14
20240307112010,16.22
20240307113010,23.12
20240307114010,27.23
20240307115010,29.39
20240307120010,7.43
20240307121010,3.62
20240307122010,16.3
20240307123010,24.3
20240307124010,8.93
20240307125010,4.6
20240307130010,15.35
20240307131010,22.93
20240307132010,10.0
20240307133010,8.21
20240307134010,12.3
20240307135010,10.37
20240307140010,2.68
20240307141010,0.33
20240307142010,1.17
20240307143010,0.0
20240307144010,0.0
20240307145010,0.0
20240307150010,0.0
20240307151010,0.0
20240307152010,0.0
20240307153010,0.0
20240307154010,0.0
20240307155010,0.0
20240307160010,0.0
20240307161010,0.0
20240307162010,0.05
20240307163010,0.0
20240307164010,0.0
20240307165010,0.0
20240310090010,0.0
20240310091010,0.62
20240310092010,2.06
20240310093010,2.27
20240310094010,3.83
20240310095010,6.52
20240310100010,4.65
20240310101010,3.84
20240310102010,8.34
20240310103010,22.38
20240310104010,16.73
20240310105010,10.73
20240310110010,10.15
20240310111010,9.5
20240310112010,8.15
20240310113010,6.55
20240310114010,9.35
20240310115010,5.72
20240310120010,6.96
20240310121010,10.82
20240310122010,13.81
20240310123010,17.05
20240310124010,28.22
20240310125010,27.26
20240310130010,22.68
20240310131010,25.35
20240310132010,31.83
20240310133010,33.02
20240310134010,32.62
20240310135010,44.54
20240310140010,24.61
20240310141010,24.42
20240310142010,22.86
20240310143010,25.83
20240310144010,34.96
20240310145010,48.79
20240310150010,64.74
20240310151010,48.47
20240310152010,35.76
20240310153010,39.29
20240310154010,46.04
20240310155010,23.84
20240310160010,11.33
20240310161010,5.52
20240310162010,2.19
20240310163010,0.46
20240310164010,0.0
20240310165010,0.0
20240423090010,49.67
20240423091010,48.04
20240423092010,38.11
20240423093010,26.97
20240423094010,21.24
20240423095010,25.33
20240423100010,40.54
20240423101010,137.1
20240423102010,155.31
20240423103010,167.01
20240423104010,89.73
20240423105010,30.53
20240423110010,33.67
20240423111010,20.73
20240423112010,21.36
20240423113010,87.82
20240423114010,44.96
20240423115010,9.31
20240423120010,3.89
20240423121010,0.88
20240423122010,1.78
20240423123010,8.91
20240423124010,26.95
20240423125010,25.36
20240423130010,14.16
20240423131010,7.66
20240423132010,3.51
20240423133010,3.07
20240423134010,18.38
20240423135010,39.61
20240423140010,42.46
20240423141010,56.39
20240423142010,48.66
20240423143010,42.56
20240423144010,31.58
20240423145010,24.86
20240423150010,20.6
20240423151010,32.62
20240423152010,39.32
20240423153010,32.69
20240423154010,20.43
20240423155010,15.52
20240423160010,10.94
20240423161010,7.52
20240423162010,3.65
20240423163010,0.57
20240423164010,0.0
20240423165010,0.0
20240519090010,38.05
20240519091010,31.81
20240519092010,27.81
20240519093010,14.79
20240519094010,15.51
20240519095010,25.96
20240519100010,34.83
20240519101010,38.47
20240519102010,36.75
20240519103010,45.01
20240519104010,53.15
20240519105010,32.17
20240519110010,29.9
20240519111010,47.93
20240519112010,54.12
20240519113010,48.9
20240519114010,56.18
20240519115010,61.68
20240519120010,25.97
20240519121010,19.76
20240519122010,10.84
20240519123010,11.11
20240519124010,17.04
20240519125010,19.66
20240519130010,21.87
20240519131010,23.55
20240519132010,34.64
20240519133010,32.21
20240519134010,24.4
20240519135010,23.13
20240519140010,45.16
20240519141010,61.62
20240519142010,52.42
20240519143010,60.01
20240519144010,49.75
20240519145010,58.76
20240519150010,66.85
20240519151010,47.25
20240519152010,42.01
20240519153010,44.98
20240519154010,64.06
20240519155010,52.02
20240519160010,31.82
20240519161010,16.06
20240519162010,16.94
20240519163010,10.96
20240519164010,2.64
20240519165010,1.73
20240619090010,231.37
20240619091010,556.05
20240619092010,647.44
20240619093010,706.6
20240619094010,720.7
20240619095010,907.66
20240619100010,1022.83
20240619101010,1123.77
20240619102010,1235.72
20240619103010,1025.33
20240619104010,751.4
20240619105010,1157.86
20240619110010,551.1
20240619111010,875.8
20240619112010,1372.51
20240619113010,1220.33
20240619114010,1054.66
20240619115010,1024.47
20240619120010,1608.02
20240619121010,1590.99
20240619122010,1589.18
20240619123010,1529.58
20240619124010,179.83
20240619125010,88.42
20240619130010,35.73
20240619131010,38.89
20240619132010,58.04
20240619133010,48.39
20240619134010,33.18
20240619135010,26.98
20240619140010,28.51
20240619141010,32.71
20240619142010,30.84
20240619143010,32.85
20240619144010,12.5
20240619145010,7.15
20240619150010,4.72
20240619151010,0.93
20240619152010,1.58
20240619153010,0.61
20240619154010,0.14
20240619155010,0.0
20240619160010,0.0
20240619161010,0.0
20240619162010,0.0
20240619163010,0.0
20240619164010,0.0
20240619165010,0.0
20240711090010,397.05
20240711091010,504.21
20240711092010,596.18
20240711093010,695.5
20240711094010,799.95
20240711095010,904.83
20240711100010,951.05
20240711101010,1075.3
20240711102010,1178.25
20240711103010,1268.14
20240711104010,1385.59
20240711105010,1261.64
20240711110010,1099.38
20240711111010,1472.83
20240711112010,1564.76
20240711113010,1583.78
20240711114010,1623.92
20240711115010,1203.55
20240711120010,1643.4
20240711121010,1673.6
20240711122010,1692.64
20240711123010,1678.44
20240711124010,1338.9
20240711125010,13.19
20240711130010,7.3
20240711131010,8.93
20240711132010,8.26
20240711133010,9.85
20240711134010,9.15
20240711135010,9.82
20240711140010,17.77
20240711141010,14.73
20240711142010,12.83
20240711143010,12.89
20240711144010,14.81
20240711145010,18.24
20240711150010,21.33
20240711151010,19.06
20240711152010,12.17
20240711153010,12.24
20240711154010,11.17
20240711155010,12.8
20240711160010,8.28
20240711161010,7.36
20240711162010,6.15
20240711163010,6.61
20240711164010,4.14
20240711165010,1.54
20240207090017,83.37
20240207091017,80.02
20240207092017,100.81
20240207093017,102.76
20240207094017,344.54
20240207095017,442.81
20240207100017,731.75
20240207101017,1398.0
20240207102017,1152.64
20240207103017,1373.05
20240207104017,632.45
20240207105017,173.26
20240207110017,164.69
20240207111017,48.73
20240207112017,24.37
20240207113017,20.45
20240207114017,14.89
20240207115017,21.15
20240207120017,38.57
20240207121017,41.53
20240207122017,41.97
20240207123017,59.46
20240207124017,43.43
20240207125017,63.9
20240207130017,37.14
20240207131017,42.87
20240207132017,37.42
20240207133017,27.81
20240207134017,23.12
20240207135017,15.4
20240207140017,21.54
20240207141017,25.97
20240207142017,21.06
20240207143017,17.49
20240207144017,10.29
20240207145017,11.09
20240207150017,24.15
20240207151017,21.66
20240207152017,15.51
20240207153017,15.16
20240207154017,9.66
20240207155017,8.27
20240207160017,3.92
20240207161017,2.21
20240207162017,1.75
20240207163017,0.33
20240207164017,0.0
20240207165017,0.0
20240224090017,42.42
20240224091017,63.7
20240224092017,91.32
20240224093017,96.59
20240224094017,73.02
20240224095017,133.74
20240224100017,101.98
20240224101017,129.45
20240224102017,137.28
20240224103017,122.41
20240224104017,121.26
20240224105017,157.27
20240224110017,55.02
20240224111017,65.48
20240224112017,81.12
20240224113017,94.67
20240224114017,94.44
20240224115017,105.51
20240224120017,39.57
20240224121017,77.38
20240224122017,60.94
20240224123017,81.85
20240224124017,63.1
20240224125017,74.18
20240224130017,41.38
20240224131017,49.21
20240224132017,61.74
20240224133017,64.36
20240224134017,65.77
20240224135017,58.97
20240224140017,34.73
20240224141017,39.27
20240224142017,26.52
20240224143017,11.46
20240224144017,5.81
20240224145017,3.27
20240224150017,4.23
20240224151017,4.4
20240224152017,2.95
20240224153017,1.79
20240224154017,1.2
20240224155017,0.49
20240224160017,0.0
20240224161017,0.0
20240224162017,0.0
20240224163017,0.0
20240224164017,0.0
20240224165017,0.0
20240318090017,14.57
20240318091017,14.08
20240318092017,17.17
20240318093017,34.13
20240318094017,23.8
20240318095017,22.39
20240318100017,17.46
20240318101017,24.71
20240318102017,12.32
20240318103017,50.01
20240318104017,47.99
20240318105017,26.84
20240318110017,25.36
20240318111017,29.8
20240318112017,27.74
20240318113017,69.01
20240318114017,35.32
20240318115017,21.4
20240318120017,24.66
20240318121017,22.24
20240318122017,17.99
20240318123017,24.89
20240318124017,21.36
20240318125017,17.8
20240318130017,13.45
20240318131017,15.61
20240318132017,9.8
20240318133017,13.34
20240318134017,14.21
20240318135017,9.22
20240318140017,8.61
20240318141017,13.3
20240318142017,11.93
20240318143017,13.59
20240318144017,11.14
20240318145017,5.15
20240318150017,5.59
20240318151017,7.39
20240318152017,5.06
20240318153017,3.08
20240318154017,2.51
20240318155017,1.23
20240318160017,0.0
20240318161017,0.0
20240318162017,0.0
20240318163017,0.0
20240318164017,0.0
20240318165017,0.0
20240509090017,66.2
20240509091017,85.89
20240509092017,131.56
20240509093017,233.28
20240509094017,520.33
20240509095017,574.56
20240509100017,410.77
20240509101017,335.11
20240509102017,461.46
20240509103017,389.55
20240509104017,391.88
20240509105017,376.54
20240509110017,1278.6
20240509111017,1304.22
20240509112017,683.45
20240509113017,560.16
20240509114017,658.28
20240509115017,491.22
20240509120017,205.94
20240509121017,164.82
20240509122017,192.87
20240509123017,207.86
20240509124017,181.55
20240509125017,167.77
20240509130017,162.79
20240509131017,163.16
20240509132017,164.23
20240509133017,158.44
20240509134017,120.67
20240509135017,76.94
20240509140017,81.02
20240509141017,60.04
20240509142017,41.7
20240509143017,41.66
20240509144017,28.66
20240509145017,26.85
20240509150017,31.98
20240509151017,21.65
20240509152017,13.64
20240509153017,17.95
20240509154017,14.87
20240509155017,11.93
20240509160017,10.51
20240509161017,7.97
20240509162017,2.12
20240509163017,0.38
20240509164017,0.19
20240509165017,0.0
20240602090017,17.76
20240602091017,19.54
20240602092017,18.13
20240602093017,8.72
20240602094017,8.21
20240602095017,9.35
20240602100017,21.27
20240602101017,16.24
20240602102017,19.44
20240602103017,24.94
20240602104017,27.01
20240602105017,28.36
20240602110017,30.79
20240602111017,31.28
20240602112017,19.38
20240602113017,14.38
20240602114017,22.64
20240602115017,10.76
20240602120017,12.43
20240602121017,24.59
20240602122017,16.28
20240602123017,10.32
20240602124017,15.63
20240602125017,10.86
20240602130017,14.32
20240602131017,15.13
20240602132017,14.02
20240602133017,10.88
20240602134017,9.37
20240602135017,7.32
20240602140017,12.17
20240602141017,11.78
20240602142017,6.49
20240602143017,6.72
20240602144017,4.6
20240602145017,2.4
20240602150017,3.05
20240602151017,3.47
20240602152017,0.73
20240602153017,0.0
20240602154017,0.03
20240602155017,0.0
20240602160017,0.19
20240602161017,0.04
20240602162017,0.0
20240602163017,0.0
20240602164017,0.0
20240602165017,0.0
20240604090017,511.38
20240604091017,713.41
20240604092017,686.21
20240604093017,850.87
20240604094017,747.99
20240604095017,398.08
20240604100017,1030.18
20240604101017,1147.1
20240604102017,884.22
20240604103017,921.6
20240604104017,1049.87
20240604105017,430.92
20240604110017,890.02
20240604111017,451.85
20240604112017,407.54
20240604113017,255.84
20240604114017,379.15
20240604115017,458.52
20240604120017,277.27
20240604121017,166.9
20240604122017,189.11
20240604123017,225.18
20240604124017,237.03
20240604125017,234.93
20240604130017,118.65
20240604131017,114.58
20240604132017,120.96
20240604133017,133.21
20240604134017,164.74
20240604135017,144.12
20240604140017,133.4
20240604141017,95.05
20240604142017,99.95
20240604143017,90.89
20240604144017,76.32
20240604145017,66.19
20240604150017,66.21
20240604151017,51.35
20240604152017,55.55
20240604153017,51.54
20240604154017,46.31
20240604155017,36.29
20240604160017,24.36
20240604161017,20.97
20240604162017,18.15
20240604163017,12.08
20240604164017,8.71
20240604165017,8.28
20240609090017,631.87
20240609091017,765.98
20240609092017,517.84
20240609093017,796.28
20240609094017,573.74
20240609095017,530.45
20240609100017,254.93
20240609101017,147.35
20240609102017,90.66
20240609103017,340.77
20240609104017,881.69
20240609105017,435.79
20240609110017,1155.9
20240609111017,1095.33
20240609112017,538.07
20240609113017,618.72
20240609114017,255.54
20240609115017,214.08
20240609120017,349.57
20240609121017,205.7
20240609122017,170.23
20240609123017,334.37
20240609124017,329.66
20240609125017,372.62
20240609130017,113.49
20240609131017,81.24
20240609132017,66.9
20240609133017,93.87
20240609134017,128.69
20240609135017,39.96
20240609140017,57.61
20240609141017,45.62
20240609142017,18.48
20240609143017,17.54
20240609144017,17.04
20240609145017,16.84
20240609150017,17.65
20240609151017,12.92
20240609152017,9.01
20240609153017,9.72
20240609154017,11.05
20240609155017,9.6
20240609160017,10.03
20240609161017,8.03
20240609162017,5.79
20240609163017,4.48
20240609164017,5.04
20240609165017,3.56
20240709090017,1018.15
20240709091017,1080.7
20240709092017,1089.81
20240709093017,1122.25
20240709094017,1207.02
20240709095017,1230.86
20240709100017,1269.6
20240709101017,1280.43
20240709102017,1281.6
20240709103017,1272.96
20240709104017,1302.67
20240709105017,1298.66
20240709110017,1305.04
20240709111017,1308.06
20240709112017,1295.74
20240709113017,1289.76
20240709114017,1287.46
20240709115017,1230.33
20240709120017,1274.58
20240709121017,1279.33
20240709122017,1234.92
20240709123017,1199.41
20240709124017,1154.23
20240709125017,1119.28
20240709130017,1125.07
20240709131017,870.78
20240709132017,931.5
20240709133017,862.09
20240709134017,701.65
20240709135017,600.35
20240709140017,557.23
20240709141017,105.15
20240709142017,8.21
20240709143017,4.46
20240709144017,4.65
20240709145017,2.65
20240709150017,6.09
20240709151017,3.41
20240709152017,3.81
20240709153017,2.88
20240709154017,11.3
20240709155017,6.1
20240709160017,13.06
20240709161017,11.86
20240709162017,10.02
20240709163017,6.2
20240709164017,9.93
20240709165017,10.94
20240106090001,1158.82
20240106091001,1324.02
20240106092001,1421.4
20240106093001,1418.9
20240106094001,1504.24
20240106095001,1590.54
20240106100001,1675.37
20240106101001,1694.05
20240106102001,1696.9
20240106103001,1683.62
20240106104001,1697.87
20240106105001,1706.84
20240106110001,358.7
20240106111001,145.28
20240106112001,865.29
20240106113001,1682.38
20240106114001,195.07
20240106115001,230.09
20240106120001,947.48
20240106121001,1350.99
20240106122001,1667.52
20240106123001,1677.94
20240106124001,1431.24
20240106125001,1049.44
20240106130001,1152.58
20240106131001,431.29
20240106132001,966.15
20240106133001,1003.08
20240106134001,546.61
20240106135001,153.21
20240106140001,535.35
20240106141001,150.01
20240106142001,240.38
20240106143001,79.87
20240106144001,72.3
20240106145001,28.02
20240106150001,99.83
20240106151001,41.61
20240106152001,45.47
20240106153001,20.68
20240106154001,12.63
20240106155001,5.42
20240106160001,12.94
20240106161001,3.83
20240106162001,1.23
20240106163001,0.0
20240106164001,0.0
20240106165001,0.0
20240111090001,42.6
20240111091001,112.86
20240111092001,226.94
20240111093001,494.24
20240111094001,686.76
20240111095001,633.03
20240111100001,42.47
20240111101001,54.16
20240111102001,61.63
20240111103001,99.72
20240111104001,96.03
20240111105001,311.92
20240111110001,123.57
20240111111001,213.26
20240111112001,538.8
20240111113001,1236.47
20240111114001,1335.31
20240111115001,607.24
20240111120001,372.02
20240111121001,512.66
20240111122001,1278.04
20240111123001,938.85
20240111124001,497.24
20240111125001,598.16
20240111130001,342.11
20240111131001,302.59
20240111132001,130.32
20240111133001,73.21
20240111134001,55.1
20240111135001,58.23
20240111140001,39.25
20240111141001,35.62
20240111142001,48.82
20240111143001,34.92
20240111144001,27.09
20240111145001,25.66
20240111150001,13.94
20240111151001,11.2
20240111152001,10.39
20240111153001,10.06
20240111154001,7.5
20240111155001,7.66
20240111160001,2.92
20240111161001,0.23
20240111162001,0.81
20240111163001,0.0
20240111164001,0.0
20240111165001,0.04
20240213090001,384.78
20240213091001,449.46
20240213092001,533.13
20240213093001,767.17
20240213094001,1590.27
20240213095001,1638.67
20240213100001,1562.64
20240213101001,1677.19
20240213102001,1679.17
20240213103001,1751.58
20240213104001,1795.16
20240213105001,1768.61
20240213110001,1782.3
20240213111001,1824.2
20240213112001,1841.97
20240213113001,1762.76
20240213114001,1886.71
20240213115001,1867.42
20240213120001,1799.91
20240213121001,1803.89
20240213122001,1760.53
20240213123001,1166.31
20240213124001,1317.61
20240213125001,1838.76
20240213130001,1423.71
20240213131001,258.5
20240213132001,222.31
20240213133001,194.98
20240213134001,166.82
20240213135001,175.79
20240213140001,244.41
20240213141001,185.77
20240213142001,227.63
20240213143001,225.04
20240213144001,181.69
20240213145001,146.69
20240213150001,88.78
20240213151001,56.9
20240213152001,65.48
20240213153001,57.03
20240213154001,41.0
20240213155001,33.45
20240213160001,23.58
20240213161001,27.8
20240213162001,20.91
20240213163001,15.06
20240213164001,9.57
20240213165001,7.89
20240508090001,274.18
20240508091001,132.92
20240508092001,135.15
20240508093001,140.18
20240508094001,125.6
20240508095001,127.39
20240508100001,101.42
20240508101001,135.61
20240508102001,103.54
20240508103001,59.9
20240508104001,28.0
20240508105001,35.84
20240508110001,36.16
20240508111001,30.02
20240508112001,65.64
20240508113001,61.14
20240508114001,71.28
20240508115001,99.48
20240508120001,168.93
20240508121001,119.49
20240508122001,236.24
20240508123001,66.12
20240508124001,23.9
20240508125001,14.1
20240508130001,5.73
20240508131001,3.7
20240508132001,1.19
20240508133001,0.33
20240508134001,4.74
20240508135001,7.37
20240508140001,13.36
20240508141001,34.54
20240508142001,67.44
20240508143001,21.46
20240508144001,6.5
20240508145001,4.43
20240508150001,0.91
20240508151001,0.17
20240508152001,1.1
20240508153001,0.0
20240508154001,0.0
20240508155001,0.0
20240508160001,0.0
20240508161001,0.0
20240508162001,0.0
20240508163001,0.0
20240508164001,0.0
20240508165001,0.0
20240510090001,536.7
20240510091001,1208.71
20240510092001,762.43
20240510093001,701.03
20240510094001,620.58
20240510095001,583.85
20240510100001,480.47
20240510101001,343.34
20240510102001,468.41
20240510103001,775.87
20240510104001,1036.52
20240510105001,865.37
20240510110001,959.06
20240510111001,682.22
20240510112001,488.08
20240510113001,1041.6
20240510114001,1165.22
20240510115001,441.75
20240510120001,940.16
20240510121001,399.46
20240510122001,1085.85
20240510123001,880.65
20240510124001,1352.3
20240510125001,987.02
20240510130001,459.77
20240510131001,95.72
20240510132001,163.07
20240510133001,554.75
20240510134001,130.16
20240510135001,169.87
20240510140001,137.02
20240510141001,76.4
20240510142001,58.48
20240510143001,74.45
20240510144001,116.38
20240510145001,109.84
20240510150001,128.9
20240510151001,101.11
20240510152001,109.8
20240510153001,111.62
20240510154001,94.92
20240510155001,85.71
20240510160001,75.4
20240510161001,105.4
20240510162001,50.23
20240510163001,30.78
20240510164001,16.0
20240510165001,11.46
20240524090001,34.16
20240524091001,53.79
20240524092001,94.85
20240524093001,82.17
20240524094001,117.8
20240524095001,284.68
20240524100001,87.66
20240524101001,48.46
20240524102001,164.01
20240524103001,136.27
20240524104001,117.59
20240524105001,109.96
20240524110001,128.44
20240524111001,94.36
20240524112001,230.24
20240524113001,358.55
20240524114001,252.29
20240524115001,102.3
20240524120001,83.03
20240524121001,124.03
20240524122001,214.13
20240524123001,177.28
20240524124001,263.1
20240524125001,451.89
20240524130001,593.54
20240524131001,381.36
20240524132001,286.6
20240524133001,158.7
20240524134001,127.52
20240524135001,73.87
20240524140001,34.77
20240524141001,17.37
20240524142001,19.81
20240524143001,13.03
20240524144001,2.39
20240524145001,0.16
20240524150001,0.78
20240524151001,0.0
20240524152001,0.0
20240524153001,0.0
20240524154001,0.08
20240524155001,0.0
20240524160001,0.0
20240524161001,0.0
20240524162001,0.0
20240524163001,0.0
20240524164001,0.0
20240524165001,0.09
20240623090001,327.36
20240623091001,881.94
20240623092001,197.46
20240623093001,101.87
20240623094001,727.58
20240623095001,934.03
20240623100001,1084.44
20240623101001,1070.37
20240623102001,1166.46
20240623103001,1158.96
20240623104001,1177.59
20240623105001,1214.69
20240623110001,1081.39
20240623111001,1228.04
20240623112001,1241.96
20240623113001,1251.7
20240623114001,1240.69
20240623115001,1220.55
20240623120001,1229.34
20240623121001,1220.78
20240623122001,1213.71
20240623123001,1217.15
20240623124001,972.43
20240623125001,1189.85
20240623130001,1111.06
20240623131001,1088.7
20240623132001,1046.89
20240623133001,968.75
20240623134001,894.37
20240623135001,895.08
20240623140001,853.76
20240623141001,441.94
20240623142001,136.33
20240623143001,381.93
20240623144001,621.3
20240623145001,625.44
20240623150001,643.32
20240623151001,566.33
20240623152001,503.36
20240623153001,412.57
20240623154001,162.74
20240623155001,259.29
20240623160001,51.43
20240623161001,53.98
20240623162001,30.14
20240623163001,16.47
20240623164001,8.58
20240623165001,2.94
20240627090001,672.44
20240627091001,713.1
20240627092001,723.99
20240627093001,828.08
20240627094001,921.04
20240627095001,1029.12
20240627100001,492.9
20240627101001,874.52
20240627102001,1092.56
20240627103001,1096.62
20240627104001,1120.33
20240627105001,1203.04
20240627110001,1057.32
20240627111001,1109.1
20240627112001,1034.01
20240627113001,1106.01
20240627114001,1134.18
20240627115001,1119.4
20240627120001,1114.36
20240627121001,987.14
20240627122001,808.88
20240627123001,913.46
20240627124001,1043.68
20240627125001,1088.57
20240627130001,1159.72
20240627131001,1162.44
20240627132001,965.42
20240627133001,507.13
20240627134001,284.73
20240627135001,194.44
20240627140001,116.07
20240627141001,309.49
20240627142001,160.1
20240627143001,139.44
20240627144001,80.15
20240627145001,35.9
20240627150001,61.36
20240627151001,77.99
20240627152001,88.37
20240627153001,67.17
20240627154001,79.04
20240627155001,61.06
20240627160001,47.18
20240627161001,40.49
20240627162001,51.75
20240627163001,42.9
20240627164001,23.94
20240627165001,14.07
20240713090001,831.54
20240713091001,871.62
20240713092001,898.53
20240713093001,944.89
20240713094001,1022.6
20240713095001,895.02
20240713100001,1152.5
20240713101001,1204.1
20240713102001,448.39
20240713103001,1079.78
20240713104001,1315.75
20240713105001,1302.99
20240713110001,1267.13
20240713111001,1294.22
20240713112001,1316.97
20240713113001,1219.82
20240713114001,1283.75
20240713115001,1262.99
20240713120001,1264.84
20240713121001,1262.0
20240713122001,1299.74
20240713123001,1250.6
20240713124001,1199.03
20240713125001,1140.24
20240713130001,1141.0
20240713131001,1097.68
20240713132001,1093.5
20240713133001,869.88
20240713134001,391.6
20240713135001,578.66
20240713140001,394.7
20240713141001,279.99
20240713142001,644.44
20240713143001,549.94
20240713144001,315.59
